stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,platform_code,parent_station,level_id
6862,Calea Vitan,"Calea Vitan, Bucuresti",44.41432,26.133003,,,,
8529,Cameliei,"DJ 101C, Ilfov",44.734314,26.217274,,,,
8533,Cameliei,"DJ 101C, Ilfov",44.734116,26.217678,,,,
PV1_357,Cameliei,,44.58043,26.317318,,,,
PV1_363,Cameliei,,44.58069,26.3166,,,,
8677,Camin Cultural,"DJ 602, Ilfov",44.44209,25.875685,,,,
8688,Camin Cultural,"DJ 601, Ilfov",44.442924,25.876375,,,,
PV1_2782,Camin Cultural,,44.38571,26.241169,,,,
PV1_2789,Camin Cultural,,44.38581,26.241741,,,,
6485,Camin U4,"Splaiul Independentei, Bucuresti",44.44415,26.056524,,,,
PV1_2807,Caminului,,44.40517,26.246368,,,,
PV1_2810,Caminului,,44.405197,26.246574,,,,
PV2_822,Campia Libertatii,,44.38319,26.008228,,,,
8794,Campului,"DC 182 (Str. Campului), Ilfov",44.736923,26.08079,,,,
8799,Campului,"DC 182 (Str. Campului), Ilfov",44.73699,26.08131,,,,
PV1_153,Campului,,44.450443,26.2287,,,,
PV1_168,Campului,,44.45037,26.228619,,,,
PV1_540,Campului,,44.54189,26.142351,,,,
PV1_561,Campului,,44.54217,26.142416,,,,
6666,Canal Arges,"Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.44588,26.017076,,,,
8859,Canal Arges,"Bd. 1 Decembrie 1918(Chiajna), Ilfov",44.446255,26.016771,,,,
6478,Canton Drumuri,"Sos. A.I.Cuza-Domnesti, Ilfov",44.4043,25.89817,,,,
6489,Canton Drumuri,"Sos. A.I.Cuza-Domnesti, Ilfov",44.40449,25.89766,,,,
8386,Canton Silvic,"DJ 101 B, Ilfov",44.7088,26.181417,,,,
8581,Canton Silvic,"DJ 101 B, Ilfov",44.708725,26.181482,,,,
7347,Cap. Preda,"Str. Caporal Preda, Bucuresti",44.403557,26.066875,,,,
3614,Cap. Raducanu Cristea,"Sos. Giurgiului, Bucuresti",44.373554,26.09033,,,,
3622,Cap. Raducanu Cristea,"Sos. Giurgiului, Bucuresti",44.372993,26.090218,,,,
6322,Caracal,"Str. Caracal, Bucuresti",44.394947,26.048685,,,,
3656,Caraiman,"Calea Grivitei, Bucuresti",44.460262,26.058634,,,,
3921,Caraiman,"Calea Grivitei, Bucuresti",44.45925,26.05918,,,,
3916,Carol Davila,"Sos. Cotroceni, Bucuresti",44.437626,26.068928,,,,
6826,Carol Davila,"Bd. Eroilor, Bucuresti",44.43283,26.070366,,,,
7012,Carol Davila,"Bd. Eroilor, Bucuresti",44.43216,26.069885,,,,
12332,Carpati,"Str. Carpati, Bucuresti",44.473797,26.046682,,,,
3686,Carpati,"Calea Grivitei, Bucuresti",44.473137,26.048635,,,,
PV1_2846,Carpati,,44.282074,26.065338,,,,
PV1_2866,Carpati,,44.282215,26.06526,,,,
10840,Carrefour Militari,"Sos. Bucuresti - Pitesti, Ilfov",44.438137,25.959993,,,,
6570,Carrefour Militari,"Sos. Centura, Ilfov",44.43816,25.958923,,,,
6619,Carrefour Militari,"Sos. Bucuresti - Pitesti, Ilfov",44.43784,25.958591,,,,
PV2_460,Carrefour Militari,,44.4378,25.958557,,,,
PV2_475,Carrefour Militari,,44.438156,25.958942,,,,
3499,Cartier 16 Februarie,"Calea Giulesti, Bucuresti",44.47018,26.02201,,,,
3500,Cartier 16 Februarie,"Calea Giulesti, Bucuresti",44.470135,26.02212,,,,
5992,Cartier 16 Februarie,"Calea Giulesti, Bucuresti",44.470356,26.021477,,,,
6002,Cartier 16 Februarie,"Calea Giulesti, Bucuresti",44.470055,26.02247,,,,
6025,Cartier Aparatorii Patriei,"Sos. Berceni, Bucuresti",44.380604,26.134083,,,,
6119,Cartier Aparatorii Patriei,"Sos. Berceni, Bucuresti",44.37938,26.134977,,,,
7450,Cartier Aparatorii Patriei,"Str. Iriceanu, Bucuresti",44.38044,26.13559,,,,
7489,Cartier Aparatorii Patriei,"Str. Turnu Magurele, Bucuresti",44.37969,26.13281,,,,
PV1_1384,Cartier Aparatorii Patriei,,44.379356,26.134989,,,,
PV1_1988,Cartier Aparatorii Patriei,,44.380527,26.1341,,,,
8622,Cartier Arteca,"Sos. Giurgiului, Ilfov",44.34806,26.083496,,,,
8631,Cartier Arteca,"Sos. Giurgiului, Ilfov",44.348614,26.083813,,,,
PV1_2841,Cartier Arteca,,44.34806,26.08351,,,,
PV1_2874,Cartier Arteca,,44.34861,26.083834,,,,
PV1_392,Cartier Azur 1-mega Image,,44.49406,26.145836,,,,
PV1_420,Cartier Azur 1-mega Image,,44.49452,26.144745,,,,
PV1_783,Cartier Azur 1-mega Image,,44.494217,26.145605,,,,
PV1_391,Cartier Azur 2,,44.494423,26.143059,,,,
PV1_421,Cartier Azur 2,,44.494408,26.142477,,,,
3415,Cartier Colentina,"Sos. Colentina, Bucuresti",44.468483,26.142366,,,,
3425,Cartier Colentina,"Sos. Colentina, Bucuresti",44.468678,26.142902,,,,
3805,Cartier Colentina,"Sos. Colentina, Bucuresti",44.469593,26.145744,,,,
3909,Cartier Colentina,"Sos. Colentina, Bucuresti",44.468525,26.142237,,,,
6617,Cartier Colentina,"Sos. Fundeni, Bucuresti",44.46844,26.143856,,,,
6622,Cartier Colentina,"Sos. Andronache, Bucuresti",44.469784,26.144676,,,,
PV1_194,Cartier Colentina,,44.469776,26.1447,,,,
PV1_2817,Cartier Colentina,,44.468678,26.142902,,,,
PV1_2818,Cartier Colentina,,44.468483,26.142366,,,,
PV1_618,Cartier Colentina,,44.46845,26.143873,,,,
6238,Cartier Confort Urban,"Sos. Salaj, Bucuresti",44.38585,26.05955,,,,
6239,Cartier Confort Urban,"Sos. Salaj, Bucuresti",44.385784,26.059439,,,,
6286,Cartier Constantin Brancusi,"Aleea Pasarea In Vazduh, Bucuresti",44.419037,26.00281,,,,
7125,Cartier Constantin Brancusi,"Aleea Cumintenia Pamantului, Bucuresti",44.418533,26.002415,,,,
3237,Cartier Damaroaia,"Str. Piatra Morii, Bucuresti",44.488346,26.050928,,,,
3240,Cartier Damaroaia,"Str. Piatra Morii, Bucuresti",44.488316,26.051163,,,,
6305,Cartier Damaroaia,"Str. Piatra Morii, Bucuresti",44.488487,26.05235,,,,
6320,Cartier Damaroaia,"Str. Natatiei, Bucuresti",44.48793,26.051872,,,,
7294,Cartier Damaroaia,"Str. Piatra Morii, Bucuresti",44.48811,26.050388,,,,
7329,Cartier Damaroaia,"Str. Piatra Morii, Bucuresti",44.488224,26.051462,,,,
7582,Cartier Fortuna,"Str. Diamantului, Ilfov",44.38981,26.00583,,,,
7477,Cartier Fortuna Coborare,"Str. Diamantului, Ilfov",44.389797,26.005205,,,,
12178,Cartier Greenfield,"Drumul Codrii Vlasiei, Bucuresti",44.538193,26.094845,,,,
12179,Cartier Greenfield,"Drumul Codrii Vlasiei, Bucuresti",44.53807,26.094856,,,,
12326,Cartier Henri Coanda,Bd. Iuian Mihu,44.4976,26.097342,,,,
12327,Cartier Henri Coanda,Bd. Iulian Mihu,44.49767,26.09835,,,,
7559,Cartier Militari,"Str. Tineretului, Ilfov",44.446384,25.98241,,,,
11107,Cartier Panduri,"Sos. Progresului, Bucuresti",44.425564,26.065708,,,,
9237,Cartier Panduri,"Sos. Progresului, Bucuresti",44.42551,26.065842,,,,
9238,Cartier Panduri,"Sos. Progresului, Bucuresti",44.425316,26.066166,,,,
6584,Cartier Rez. Splaiul Unirii,"Splaiul Unirii, Ilfov",44.394627,26.201473,,,,
6575,Cartier Rosu,"Str.Piscul Crasani, Bucuresti",44.441498,26.003653,,,,
PV9_674,Cartier Sabareni,,44.526527,25.953873,,,,
PV9_706,Cartier Sabareni,,44.525547,25.95532,,,,
8621,Cartier Tabacarie,"Sos. Giurgiului, Ilfov",44.350918,26.084246,,,,
PV1_2840,Cartier Tabacarie,,44.351025,26.084301,,,,
8560,Cartier Tineret,"DN1, Ilfov",44.711643,26.097116,,,,
PV2_5165,Cartier Tineret Iii,,44.501907,25.972162,,,,
PV2_5168,Cartier Tineret Iii,,44.501423,25.970161,,,,
7254,Cartier Tudor Vladimirescu,"Bd. Ghencea, Bucuresti",44.41515,26.042526,,,,
6745,Cartier Vitan Barzesti,"Sos. Vitan Barzesti, Bucuresti",44.398125,26.142897,,,,
7089,Cartierul Latin,"Prel. Ghencea, Ilfov",44.407784,25.990274,,,,
7134,Cartierul Latin,"Prel. Ghencea, Ilfov",44.407993,25.99115,,,,
7220,Cartierul Nou,"Str. Ciutaci, Ilfov",44.403954,25.91069,,,,
PV1_32,Cartierul Nou,,44.538704,26.18845,,,,
PV1_3238,Cartierul Nou,,44.330734,26.172285,,,,
PV1_3267,Cartierul Nou,,44.33131,26.171936,,,,
PV1_98,Cartierul Nou,,44.539047,26.188334,,,,
12253,Cartierul Tineretului,"DJ 101, Ilfov",44.632774,26.181164,,,,
12254,Cartierul Tineretului,"DJ 101, Ilfov",44.63292,26.181854,,,,
6866,Casa Academiei,"Calea 13 Septembrie, Bucuresti",44.424877,26.0859,,,,
6924,Casa Academiei,"Calea 13 Septembrie, Bucuresti",44.42466,26.085806,,,,
PV2_443,Casa De Cultura,,44.506176,25.985048,,,,
PV2_489,Casa De Cultura,,44.50587,25.985783,,,,
7273,Casa Presei,"Bd. Poligrafiei, Bucuresti",44.479553,26.069157,,,,
7275,Casa Presei,"Bd. Poligrafiei, Bucuresti",44.47924,26.069376,,,,
3759,Casa Studentilor,"Calea Plevnei, Bucuresti",44.43734,26.078524,,,,
3928,Casa Studentilor,"Calea Plevnei, Bucuresti",44.437263,26.079212,,,,
8414,Casa Tineretului,"DJ 101A, Ilfov",44.604023,26.013868,,,,
8430,Casa Tineretului,"DJ 101A, Ilfov",44.60454,26.013771,,,,
8793,Casa de Cultura,"Drumul Piscului, Ilfov",44.725838,26.090378,,,,
8801,Casa de Cultura,"Drumul Piscului, Ilfov",44.72591,26.090364,,,,
3255,Casin,"Bd. Marasti, Bucuresti",44.468468,26.073988,,,,
3262,Casin,"Bd. Marasti, Bucuresti",44.467674,26.074347,,,,
PV1_5467,Castanilor,,44.588783,26.236603,,,,
PV1_5468,Castanilor,,44.58932,26.236973,,,,
PV2_5166,Castanilor,,44.499847,25.97353,,,,
6153,Catanoaia,"Str. Industriilor, Bucuresti",44.42687,26.216091,,,,
6157,Catanoaia,"Str. Industriilor, Bucuresti",44.426678,26.216497,,,,
10173,Catiche,"Sos. A.I.Cuza-Domnesti, Ilfov",44.41164,25.881077,,,,
10174,Catiche,"Sos. A.I.Cuza-Domnesti, Ilfov",44.411144,25.881453,,,,
6581,Catinei,"Str.Tufanelelor, Bucuresti",44.44063,26.005598,,,,
PV1_504,Cazanesti,,44.379997,26.164455,,,,
PV1_520,Cazanesti,,44.379936,26.164146,,,,
PV1_3245,Cazanului,,44.304356,26.189285,,,,
PV1_3260,Cazanului,,44.304993,26.18934,,,,
6451,Ceaikovski,"Str. Barbu Vacarescu, Bucuresti",44.463387,26.108042,,,,
7231,Ceaikovski,"Calea Floreasca, Bucuresti",44.46627,26.102186,,,,
7299,Celofibrei,"Sos. Alexandriei, Ilfov",44.39031,26.018597,,,,
7376,Celofibrei,"Sos. Alexandriei, Ilfov",44.390682,26.019476,,,,
PV2_818,Celofibrei,,44.390427,26.018816,,,,
10824,Centru Medical,"DC 21A, Ilfov",44.711422,26.317938,,,,
PV1_3389,Centru Medical,,44.711422,26.317938,,,,
PV1_2920,Centru Plasament,,44.266994,26.152405,,,,
PV1_2932,Centru Plasament,,44.26776,26.15185,,,,
8388,Centru Snagov,"DJ 101 B, Ilfov",44.704636,26.17162,,,,
8503,Centru Social,"DC 125, Ilfov",44.37266,25.926733,,,,
8506,Centru Social,"DC 125, Ilfov",44.372936,25.927366,,,,
12148,Centrul Comercial,"DJ 101B, Ilfov",44.681988,26.161503,,,,
12149,Centrul Comercial,"DJ 101B, Ilfov",44.68315,26.16265,,,,
PV1_534,Centrul De Evenimente,,44.560043,26.142332,,,,
PV1_567,Centrul De Evenimente,,44.560436,26.142326,,,,
12157,Centura Domnesti,"Sos. T. Vladimirescu-Domnesti, Ilfov",44.404823,25.968927,,,,
12158,Centura Domnesti,"Sos. T. Vladimirescu-Domnesti, Ilfov",44.404793,25.969105,,,,
7192,Cernei,"Sos. T. Vladimirescu-Domnesti, Ilfov",44.403297,25.94572,,,,
PV1_3551,Cernica,,44.41492,26.282652,,,,
3178,Cesarom,"Bd. Preciziei, Bucuresti",44.43154,26.000816,,,,
3201,Cesarom,"Bd. Preciziei, Bucuresti",44.43154,26.00117,,,,
PV1_142,Cfr Balaceanca,,44.405514,26.278143,,,,
PV1_179,Cfr Balaceanca,,44.404926,26.276081,,,,
10987,Chefalului,"Sos. Fabrica de Glucoza, Bucuresti",44.476185,26.110146,,,,
10990,Chefalului,"Sos. Fabrica de Glucoza, Bucuresti",44.47661,26.11149,,,,
PV1_651,Chefalului,,44.476227,26.11012,,,,
PV1_666,Chefalului,,44.476654,26.111498,,,,
6330,Chiajna,"Str. Eroului, Ilfov",44.456043,25.961142,,,,
6337,Chiajna,"Str. Eroului, Ilfov",44.455673,25.959328,,,,
12297,Chiajna-Stelelor,"Drumul Ciorogarla, Ilfov",44.441486,25.972544,,,,
12298,Chiajna-Stelelor,"Drumul Ciorogarla, Ilfov",44.441265,25.97446,,,,
3181,Chimopar,"Bd. Th.Pallady, Bucuresti",44.406715,26.199118,,,,
3200,Chimopar,"Bd. Th.Pallady, Bucuresti",44.406857,26.19847,,,,
3258,Cibinului,"Calea Ferentari, Bucuresti",44.406357,26.079609,,,,
3557,Cibinului,"Calea Ferentari, Bucuresti",44.406216,26.079748,,,,
3730,Ciceu,"Str. Turnu Magurele, Bucuresti",44.37819,26.124338,,,,
3872,Ciceu,"Str. Turnu Magurele, Bucuresti",44.378113,26.123825,,,,
8369,Cicoarei,"DC 143, Ilfov",44.47172,25.943645,,,,
8377,Cicoarei,"DC 143, Ilfov",44.47136,25.943817,,,,
PV1_101,Cimitir,,44.547005,26.14777,,,,
PV1_29,Cimitir,,44.546776,26.148268,,,,
PV1_369,Cimitir,,44.52132,26.269049,,,,
PV1_376,Cimitir,,44.521618,26.268126,,,,
6095,Cimitir Caltuna,"Str. Ciocarliei (Clinceni), Ilfov",44.389153,25.934113,,,,
6097,Cimitir Caltuna,"Str. Ciocarliei (Clinceni), Ilfov",44.3892,25.934065,,,,
PV1_3478,Cimitir Ii Parohial,,44.460094,26.21062,,,,
PV1_3482,Cimitir Ii Parohial,,44.460056,26.210505,,,,
8632,Cimitir Jilava,"Sos. Giurgiului, Ilfov",44.353584,26.08514,,,,
PV1_2875,Cimitir Jilava,,44.353577,26.08515,,,,
3364,Cimitirul Armenesc,"Sos. Pantelimon, Bucuresti",44.4445,26.140907,,,,
3466,Cimitirul Calvin,"Calea Giulesti, Bucuresti",44.457745,26.052938,,,,
3482,Cimitirul Calvin,"Calea Giulesti, Bucuresti",44.45773,26.053133,,,,
6430,Cimitirul Chiajna,"Str. I.L.Caragiale, Ilfov",44.462353,25.982248,,,,
6665,Cimitirul Chiajna,"Str. I.L.Caragiale, Ilfov",44.46227,25.982342,,,,
7387,Cimitirul Eroilor Revolutiei,"Calea Serban Voda, Bucuresti",44.40609,26.096048,,,,
7416,Cimitirul Eroilor Revolutiei,"Calea Serban Voda, Bucuresti",44.406788,26.095419,,,,
3636,Cimitirul Evreiesc,"Sos. Giurgiului, Bucuresti",44.382458,26.092367,,,,
3646,Cimitirul Evreiesc,"Sos. Giurgiului, Bucuresti",44.382626,26.092304,,,,
7430,Cimitirul Evreiesc,"Sos. Giurgiului, Bucuresti",44.38269,26.092422,,,,
7433,Cimitirul Evreiesc,"Sos. Giurgiului, Bucuresti",44.382248,26.092192,,,,
3130,Cimitirul Ghencea,"Bd. Ghencea, Bucuresti",44.41638,26.052423,,,,
3245,Cimitirul Ghencea,"Bd. Ghencea, Bucuresti",44.41652,26.052975,,,,
7415,Cimitirul Ghencea,"Bd. Ghencea, Bucuresti",44.41663,26.05359,,,,
7645,Cimitirul Ghencea,"Bd. Ghencea, Bucuresti",44.416286,26.051922,,,,
PV1_1282,Cimitirul Ghencea,,44.416275,26.051926,,,,
PV1_1302,Cimitirul Ghencea,,44.41663,26.05359,,,,
12145,Cimitirul Ghencea 2,"Prelungirea Ghencea, Bucuresti",44.407265,25.979765,,,,
6246,Cimitirul Ghencea 3,"Drumul Cooperativei, Bucuresti",44.403954,26.021544,,,,
6055,Cimitirul Magurele,"Sos. Magurele, Ilfov",44.371544,26.04383,,,,
6057,Cimitirul Magurele,"Sos. Magurele, Ilfov",44.371593,26.043913,,,,
PV1_3077,Cimitirul Magurele,,44.371548,26.043814,,,,
PV1_3103,Cimitirul Magurele,,44.371593,26.043913,,,,
6769,Cimitirul Militari,"Bd. Uverturii, Bucuresti",44.44177,26.02269,,,,
7607,Cimitirul Militari,"Bd. Uverturii, Bucuresti",44.44217,26.022,,,,
3638,Cimitirul Progresul,"Str. Zetarilor, Bucuresti",44.381824,26.08442,,,,
3647,Cimitirul Progresul,"Str. Anghel Alexandru, Bucuresti",44.38178,26.084541,,,,
6032,Cimitirul Progresul,"Str. Zetarilor, Bucuresti",44.38159,26.084743,,,,
6033,Cimitirul Progresul,"Str. Zetarilor, Bucuresti",44.382027,26.084188,,,,
12335,Cimitirul Serban Voda,"Sos Oltenitei, Bucuresti",44.40183,26.098827,,,,
3194,Cimitirul Serban Voda,"Sos. Oltenitei, Bucuresti",44.40124,26.100115,,,,
3642,Cimitirul Serban Voda,"Sos. Oltenitei, Bucuresti",44.401768,26.098886,,,,
5924,Cimitirul Serban Voda,"Sos. Oltenitei, Bucuresti",44.40102,26.100626,,,,
5962,Cimitirul Serban Voda,"Sos. Oltenitei, Bucuresti",44.402393,26.09849,,,,
3659,Cimitirul Sfanta Vineri,"Calea Grivitei, Bucuresti",44.458477,26.060013,,,,
3931,Cimitirul Sfanta Vineri,"Calea Grivitei, Bucuresti",44.45753,26.060518,,,,
5945,Cimitirul Straulesti,"Bd. Bucurestii Noi, Bucuresti",44.500156,26.027287,,,,
6069,Cimitirul Straulesti,"Sos. Odai, Bucuresti",44.520233,26.025642,,,,
6070,Cimitirul Straulesti,"Sos. Odai, Bucuresti",44.519867,26.025084,,,,
6561,Cimitirul Straulesti,"Bd. Bucurestii Noi, Bucuresti",44.500824,26.027052,,,,
PV2_2214,Cimitirul Straulesti,,44.500824,26.027054,,,,
PV2_2224,Cimitirul Straulesti,,44.50015,26.02727,,,,
8370,Cimitirul Vale,"DC 143, Ilfov",44.47442,25.942024,,,,
8376,Cimitirul Vale,"DC 143, Ilfov",44.474415,25.941574,,,,
7200,Ciocarliei,"Str. Ciutaci, Ilfov",44.407482,25.916945,,,,
7221,Ciocarliei,"Str. Ciutaci, Ilfov",44.407497,25.917595,,,,
6236,Ciocarliei 79,"Str. Ciocarliei (Clinceni), Ilfov",44.390965,25.93948,,,,
6237,Ciocarliei 79,"Str. Ciocarliei (Clinceni), Ilfov",44.390823,25.938965,,,,
8385,Ciofliceni Padure,"DJ 101 B, Ilfov",44.672527,26.101646,,,,
8574,Ciofliceni Padure,"DJ 101 B, Ilfov",44.672577,26.101856,,,,
6503,Circul Bucuresti,"Bd. Lacul Tei, Bucuresti",44.458138,26.109272,,,,
6525,Circul Bucuresti,"Bd. Lacul Tei, Bucuresti",44.457752,26.108027,,,,
11083,Ciresului,"Str. Drumul Garii, Bucuresti",44.467865,26.16753,,,,
11084,Ciresului,"Str. Drumul Garii, Bucuresti",44.468185,26.168015,,,,
PV9_681,Ciresului,,44.565525,25.926426,,,,
PV9_699,Ciresului,,44.56522,25.92656,,,,
12198,Cismigiu,"Bd. Schitu Magureanu, Bucuresti",44.438335,26.087626,,,,
3519,Cismigiu,"Str. Cobalcescu, Bucuresti",44.437664,26.086796,,,,
6059,Cismigiu,"Str. Stirbei Voda, Bucuresti",44.439816,26.089975,,,,
6513,City Center,"Bd. Poligrafiei, Bucuresti",44.48,26.067293,,,,
7041,City Center,"Bd. Poligrafiei, Bucuresti",44.480488,26.06667,,,,
PV1_394,Citylights,,44.490074,26.155237,,,,
PV1_418,Citylights,,44.490364,26.15474,,,,
6641,Ciuca Stefan,"Str. Peris, Bucuresti",44.479416,26.149542,,,,
7169,Ciuca Stefan,"Str. Oituz, Bucuresti",44.476128,26.14458,,,,
PV1_2919,Ciulinari,,44.271515,26.148935,,,,
PV1_2933,Ciulinari,,44.271984,26.148296,,,,
7191,Ciutaci,"Sos. A.I.Cuza-Domnesti, Ilfov",44.400963,25.909979,,,,
7228,Ciutaci,"Sos. A.I.Cuza-Domnesti, Ilfov",44.401028,25.90993,,,,
3135,Clabucet,"Bd. Ion Mihalache, Bucuresti",44.470947,26.052448,,,,
3799,Clabucet,"Calea Grivitei, Bucuresti",44.470478,26.050354,,,,
3905,Clabucet,"Calea Grivitei, Bucuresti",44.470604,26.050562,,,,
7360,Clabucet,"Bd. Ion Mihalache, Bucuresti",44.471317,26.051231,,,,
7383,Clabucet,"Str.Clabucet, Bucuresti",44.47064,26.051867,,,,
6734,Clinceni,"Soseaua Ordoreanu (Clinceni), Ilfov",44.37627,25.938318,,,,
8498,Clinceni,"Soseaua Ordoreanu (Clinceni), Ilfov",44.37641,25.93836,,,,
PV2_5167,Club Sportiv,,44.502625,25.975628,,,,
PV2_5169,Club Sportiv,,44.50251,25.975311,,,,
PV1_290,Cocorilor,,44.485752,26.178762,,,,
PV1_347,Cocorilor,,44.4859,26.178698,,,,
7552,Codrii Neamtului,"Str. Postavarului, Bucuresti",44.41742,26.17108,,,,
7629,Codrii Neamtului,"Str. Postavarului, Bucuresti",44.41739,26.172153,,,,
PV1_109,Codrului,,44.550076,26.12019,,,,
PV1_21,Codrului,,44.54985,26.120964,,,,
PV1_3243,Cofetarie,,44.313942,26.186853,,,,
PV1_3262,Cofetarie,,44.313625,26.187174,,,,
6679,Colectiv,"Splaiul Independentei, Bucuresti",44.41958,26.110762,,,,
3763,Colegiul Economic Virgil Madgearu,"Bd. Dacia, Bucuresti",44.4467,26.100895,,,,
3534,Colegiul National Gh. Sincai,"Bd. Gh.Sincai, Bucuresti",44.414536,26.105408,,,,
3535,Colegiul National Gh. Sincai,"Bd. Gh.Sincai, Bucuresti",44.414337,26.105034,,,,
3782,Colegiul National Gh. Sincai,"Bd. Dimitrie Cantemir, Bucuresti",44.415115,26.104584,,,,
3784,Colegiul National Gh. Sincai,"Bd. Tineretului, Bucuresti",44.413273,26.105297,,,,
7161,Colegiul National Gh. Sincai,"Bd. Gh.Sincai, Bucuresti",44.41458,26.105677,,,,
7162,Colegiul National Gh. Sincai,"Bd. Gh.Sincai, Bucuresti",44.41492,26.105797,,,,
7163,Colegiul National Gh. Sincai,"Bd. Dimitrie Cantemir, Bucuresti",44.414867,26.104338,,,,
12197,Colegiul National Gheorghe Lazar,"Bd. Schitu Magureanu, Bucuresti",44.434982,26.089546,,,,
6344,Colegiul National I.L. Caragiale,"Calea Dorobanti, Bucuresti",44.457184,26.096207,,,,
6345,Colegiul National I.L. Caragiale,"Calea Dorobanti, Bucuresti",44.458256,26.095692,,,,
PV1_659,Colegiul National I.l. Caragiale,,44.45823,26.095657,,,,
6394,Colegiul National Victor Babes,"Sos. Fundeni, Bucuresti",44.462048,26.159021,,,,
PV2_750,Colentina,,44.5327,25.98848,,,,
PV2_754,Colentina,,44.53315,25.988873,,,,
6287,Coloana Infinitului,"Aleea Poarta Sarutului, Bucuresti",44.419514,26.010094,,,,
6730,Comat Auto,"Bd. Timisoara, Bucuresti",44.423195,25.99571,,,,
6731,Comat Auto,"Bd. Timisoara, Bucuresti",44.4232,25.994625,,,,
6957,Combinatul Fondului Plastic,"Str. Baiculesti, Bucuresti",44.483284,26.063322,,,,
6994,Combinatul Fondului Plastic,"Str. Baiculesti, Bucuresti",44.483433,26.064081,,,,
6873,Comisani,"Sos. Berceni, Bucuresti",44.37562,26.137897,,,,
7240,Comisani,"Sos. Berceni, Bucuresti",44.375557,26.13803,,,,
PV1_1359,Comisani,,44.375557,26.13803,,,,
PV1_1385,Comisani,,44.375694,26.137836,,,,
3375,Compasului,"Bd. Timisoara, Bucuresti",44.427074,26.02928,,,,
3376,Compasului,"Bd. Timisoara, Bucuresti",44.427006,26.02908,,,,
8361,Complex,"DJ 601A, Ilfov",44.461742,25.943415,,,,
8363,Complex,"DJ 601A, Ilfov",44.46143,25.943773,,,,
7500,Complex Auto Splaiul Unirii,"Splaiul Unirii, Bucuresti",44.39831,26.164293,,,,
11122,Complex Comercial,"Bretea Pasaj, Ilfov",44.60337,26.0707,,,,
12015,Complex Comercial,"Sos. Gh.Ionescu Sisesti, Bucuresti",44.50022,26.064302,,,,
12016,Complex Comercial,"Sos. Gh. Ionescu Sisesti, Bucuresti",44.500744,26.063457,,,,
6047,Complex Comercial,"Str. Dumitru Slugeru, Bucuresti",44.450867,26.146826,,,,
6135,Complex Comercial,"Bd. Timisoara, Bucuresti",44.42695,26.029375,,,,
6136,Complex Comercial,"Bd. Timisoara, Bucuresti",44.427063,26.028425,,,,
6215,Complex Comercial,"Str. Industriilor, Bucuresti",44.430885,26.197718,,,,
6216,Complex Comercial,"Str. Industriilor, Bucuresti",44.431084,26.197344,,,,
6529,Complex Comercial,"Str. Margeanului, Bucuresti",44.412136,26.060713,,,,
6610,Complex Comercial,"Str. Pucheni, Bucuresti",44.402233,26.06272,,,,
6612,Complex Comercial,"Bd. Constructorilor, Bucuresti",44.45745,26.041624,,,,
6614,Complex Comercial,"Bd. Constructorilor, Bucuresti",44.45812,26.04122,,,,
6768,Complex Comercial,"Sos. Salaj, Bucuresti",44.39718,26.069094,,,,
6772,Complex Comercial,"Str. Humulesti, Bucuresti",44.397087,26.069988,,,,
6824,Complex Comercial,"Str. Margeanului, Bucuresti",44.411022,26.060177,,,,
7241,Complex Comercial,"Str. Dumitru Slugeru, Bucuresti",44.451534,26.146019,,,,
8676,Complex Comercial,"DJ 601, Ilfov",44.44349,25.883194,,,,
8689,Complex Comercial,"DJ 601, Ilfov",44.443516,25.884693,,,,
9023,Complex Comercial,"Str. Turnu Magurele, Bucuresti",44.37607,26.118505,,,,
7308,Complex Comercial Apusului,"Str. Apusului, Bucuresti",44.43822,26.01502,,,,
7395,Complex Comercial Apusului,"Str. Apusului, Bucuresti",44.43795,26.014345,,,,
12171,Complex Comercial Baneasa,"Str. Pana Buescu, Bucuresti",44.507725,26.084373,,,,
12172,Complex Comercial Baneasa,"Str. Pana Buescu, Bucuresti",44.507675,26.084326,,,,
6952,Complex Comercial Baneasa,"Sos. Bucuresti-Ploiesti, Bucuresti",44.507843,26.08634,,,,
6961,Complex Comercial Baneasa,"Sos. Bucuresti-Ploiesti, Bucuresti",44.508137,26.08602,,,,
PV1_5019,Complex Comercial Baneasa,,44.507664,26.084318,,,,
PV1_5020,Complex Comercial Baneasa,,44.507732,26.084393,,,,
PV1_572,Complex Comercial Baneasa,,44.508106,26.086002,,,,
PV1_596,Complex Comercial Baneasa,,44.507843,26.086319,,,,
7591,Complex Comercial Colosseum,"Alee Acces Colosseum, Bucuresti",44.491505,26.014036,,,,
PV2_726,Complex Comercial Colosseum,,44.491417,26.01443,,,,
9890,Complex Comercial Fizicienilor,"Str. Fizicienilor, Bucuresti",44.407948,26.148563,,,,
7148,Complex Comercial Fundeni,"Sos. Fundeni, Bucuresti",44.44678,26.166428,,,,
7152,Complex Comercial Fundeni,"Sos. Fundeni, Bucuresti",44.446182,26.166147,,,,
PV1_626,Complex Comercial Fundeni,,44.446182,26.166147,,,,
PV1_635,Complex Comercial Fundeni,,44.446793,26.166351,,,,
